rank,id,name,number,dna_value,rarity_score,status
169,54317d84f1bc3769ff0ba488659b011848bce3eb88727f9f91969c8502eb5cefi0,ORDIMUTANT OG#75,75.0,OG,304.86916946213904,epic
170,c04104aa907f9f0c4112bea05b6efdba3f01d6e098175b6b4d4a8ae21698915ei0,ORDIMUTANT OG#73,73.0,OG,304.6882701026765,epic
171,b5b127117c5c10b574aaa0c188728011706c625c0398ced5e3d92bbc3c8f53b8i5,OrdiMutants #382,382.0,Gen 1,304.3420407711878,epic
172,4784090d9d5ed69c66d1993459827de2417bae631c8537afa2b182a377ae90adi7,OrdiMutants #3508,3508.0,Gen 1,303.2734192685401,epic
173,ceb4df3fc10e20a99b9a2551fa2e53f5ecf46bd89b80f3d09c6ee3d19463d14ci5,OrdiMutants #1429,1429.0,Gen 1,303.0909336380016,epic
174,ff53f15124b9b3105aefba7b1419ec4baa2f45187a85f3f151be44ced438584fi0,OrdiMutants #2305,2305.0,Gen 1,302.7970343217919,epic
175,9874c2b1d2ace9032cef2b0cf0df547be5ef04c4f41f945b1477aa1f8e20f380i0,ORDIMUTANT OG#56,56.0,OG,302.1420984963349,epic
176,61a3302efe5329fa0bacc5598091413c004e8555a49dfac7bdf8a885b7316bf0i0,ORDIMUTANT OG#130,130.0,OG,301.87209429214164,epic
177,0a0795a25700eb9a4a7622c6678ebb5f306795ec269b1a7fbaf2cc7e274657a7i0,OrdiMutants #214,214.0,Gen 1,301.2741379333424,epic
178,a29914651d9003db4a806eda6ae6432fe024803c9c71f0cb13f475905e686446i3,OrdiMutants #39,39.0,Gen 1,301.25551956180215,epic
179,57ca91cc5ea37ff665a8362edfb2d2f17c262f6ebc0a2f24833029b1f601ed2bi0,ORDIMUTANT OG#30,30.0,OG,300.6824804600266,epic
180,8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i5,OrdiMutants #3537,3537.0,Gen 1,300.5840464715645,epic
181,b764026046b102cf64fe0e8e824cfdc2a2753e954eeb9daebdba4ffae3f2c60di0,ORDIMUTANT OG#39,39.0,OG,300.424052387282,epic
182,fca2fe6405b7e807562a0077796612974780e443831097b38dc002c85c805210i0,OrdiMutants #228,228.0,Gen 1,300.36207322600285,epic
183,91ceb95a927fe443fdc34b909bf0e583b580cb18f94fa20122e6bfeab17bef0ei0,ORDIMUTANT OG#41,41.0,OG,300.302848343006,epic
184,0145ec9f0b0dba4c2ed3360c2f75579430a8a92ba5beb4fc7a5159a4a503c078i0,ORDIMUTANT OG#151,151.0,OG,299.8540450436573,epic
185,22bda54b7171a5f566e42bc230bbdeb84007de8f390d59605a372fd04ab629f5i0,ORDIMUTANT OG#54,54.0,OG,299.3219588332071,epic
186,46e78ddd868a5a8e86d7ec0a537b2be5de649bbde01e0b5197a2ba2304abbfeei0,ORDIMUTANT OG#52,52.0,OG,298.80267181498857,epic
187,9dbf5b923436ef8c730d42e274ec01bcfd01f452e5858295331fc743146260e7i0,ORDIMUTANT OG#150,150.0,OG,298.7392335740899,epic
188,fd8fc084afce4ef24e66a8571e21b4322278156a9bc092a00053f8ec547075f0i0,ORDIMUTANT OG#93,93.0,OG,298.3605030773232,epic
189,318feda13db24f67ebb7fb0b8be52ec019db8f7ca098b6469ca0ce0a75142bd9i0,ORDIMUTANT OG#4,4.0,OG,298.3470848769141,epic
190,2bb59cd1571216f8d4f792151dc3ec08e0e3621c00cbeba864e60d097c20ae15i3,OrdiMutants #3766,3766.0,Gen 1,298.0801648988784,epic
191,9ab7502503db1841199e52366be94de66f71c3598db20bd8cbfd603e4b2d9dc1i0,OrdiMutants #656,656.0,Gen 1,296.9861260812624,epic
192,2aeee06f1e2c8f4846bb0cab5145bf81b79cbda4be1771441620331d11382761i4,OrdiMutants #1555,1555.0,Gen 1,296.4938582307534,epic
193,672260013ae73038cdd3c8d6ff2f4ede5190dfa42982f326c882786d904afe21i0,ORDIMUTANT OG#153,153.0,OG,295.8894553035799,epic
194,c4f82d43ae89ca9fee5bc45fb04484eea9df1f83f30da55a8b9625c6fe0eac87i0,ORDIMUTANT OG#85,85.0,OG,295.4125214961426,epic
195,62a8f07cade37094e7935a43e04fd20ea92645036de28a1639323794ea3d9018i5,OrdiMutants #375,375.0,Gen 1,294.04450185141377,epic
196,b19ecb25aa357cf9b708edf5c84cb2de2b1d94df614bbd0869b47cc895612cc4i0,OrdiMutants #128,128.0,Gen 1,293.84070234700454,epic
197,f044badab04687b0f3c7318302151f0bfdc22f7cd96e76705665ff3454cc4bd5i1,OrdiMutants #2379,2379.0,Gen 1,293.39570304272974,epic
198,cda7ff63b4fac468a8f3a9aad0d5dc38d4f547141b3cafb64761fac9bd051755i4,OrdiMutants #3752,3752.0,Gen 1,293.296237311076,epic
199,0c9c8a07a6cac0458e515e2463c1f5a93963a15480b4eeb593bd5a30850657d9i0,ORDIMUTANT OG#111,111.0,OG,292.9547631188734,epic
200,5557950fac14b970f9bcb11d653c00a887b4050e8a7ce3957515f20e2a1f98fei2,OrdiMutants #972,972.0,Gen 1,292.7028212508092,epic
201,b0eca7bee5af96c22eb7ae28ab7268c304bacbe7701feb486d5dceae838bf2f5i0,ORDIMUTANT OG#96,96.0,OG,292.6485103439872,epic
202,2183b397abd215aaef4fc109a6a1e72e5cbe9258b3001c09f4e56474bcc93807i4,OrdiMutants #3378,3378.0,Gen 1,292.58186652985444,epic
203,79d92b3bdd6d4b9aae9c9128d8cccd80a831dad615605e5d4faed3e063bbfc70i4,OrdiMutants #1099,1099.0,Gen 1,292.4930274064107,epic
204,bdbbb9e8f70601bb35b866b624f8e39b60b884eb6c105599af252d08de492006i0,OrdiMutants #265,265.0,Gen 1,292.36503837225894,epic
205,d43aae87a6b0540f85972e416e4d694ba8c2d7f1077b3205e7a7ec318448a1fci0,OrdiMutants #4042,4042.0,Gen 1,292.1515063046774,epic
206,36c7789f29ab37c3ddab618d17776fe816c9834e34ec7da8e3b9e85c7a2a056ci0,ORDIMUTANT OG#103,103.0,OG,291.9456298347516,epic
207,fac09b2b8ab8c3c20ef70758702d63e329587169fed8ef5a0af2376530f9ce72i0,OrdiMutants #815,815.0,Gen 1,291.7655253426404,epic
208,ba37f7fc7fe77eb25516f62b48d14e005241873ced747294aa56425e92ac6656i3,OrdiMutants #1554,1554.0,Gen 1,291.4842563875281,epic
209,1eee3e4c4162d95586c2480206a6a6a8099d378f3a4275625997190902eddea9i6,OrdiMutants #601,601.0,Gen 1,291.324651324145,epic
210,33b012b27c238ad810aad4949c8e7dcaf530bf1ab9ada96264d7ee8ebca8e7dbi6,OrdiMutants #1363,1363.0,Gen 1,291.1779154629479,epic
211,9ad9933a414925a3e4f362d7e1e6d8daa384bbf81926a5a4f7d486757ddc409ai0,ORDIMUTANT OG#97,97.0,OG,291.1208296872059,epic
212,5d0e86280660e5cab689a4322044d0ab07cbf93fb799bb88e9d4bcfb8eeeeb74i0,ORDIMUTANT OG#125,125.0,OG,290.62410584986924,epic
213,98e8f5a3229d5c8e06d37b7232f42eabe0d7f57ba30692c1b2224f25f9e50deai0,ORDIMUTANT OG#50,50.0,OG,290.5238266044114,epic
214,695146747eb10767e13d264ec02100bbd2e2b4371e15ac6aa60bddd58d68c3d0i6,OrdiMutants #586,586.0,Gen 1,290.1668286744948,epic
215,3ec91d002aa86a9b1bd2c0214c4ff1e64576bde1324834fa03a0947efe8bff72i3,OrdiMutants #1432,1432.0,Gen 1,289.87283842205034,epic
216,33b012b27c238ad810aad4949c8e7dcaf530bf1ab9ada96264d7ee8ebca8e7dbi0,OrdiMutants #3142,3142.0,Gen 1,289.8124380246631,epic
217,a62a3a45b5d3880b0d0e14ef357594fbe38782773718ea4339cccedbc487c20bi2,OrdiMutants #2689,2689.0,Gen 1,289.4105630677893,epic
218,f7db3d303e4e40d5619302de4be5abcd52c592eb516f838e93603c73782012dci0,ORDIMUTANT OG#113,113.0,OG,289.38372108196864,epic
219,065dca1fcdf0d879ffd5eae246fc4276c709137ca3868430e5a2584e24ba72e2i2,OrdiMutants #2435,2435.0,Gen 1,288.9132915559247,epic
220,04fe5d3b54bda5af7f7771497bdf4bc57aebbcd89dbd13c0951adb7df3822ca9i1,OrdiMutants #92,92.0,Gen 1,288.42696207762486,epic
221,e94add9980bd9f5e23e863151549d502fc9de22ba1082dd77c29499d8547c800i0,ORDIMUTANT OG#95,95.0,OG,288.0138205276855,epic
222,d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i4,OrdiMutants #517,517.0,Gen 1,287.82393309000537,epic
223,fac88867d738e717c513b3fd3a81c8073ca7df30ec91505e3a28e8434fd58ca8i0,OrdiMutants #840,840.0,Gen 1,287.63649199611626,epic
224,85a14b62ec5e28c437f0f059301f82841eaf4b32ea24bbb8c727181e6d46b9a7i0,ORDIMUTANT OG#2,2.0,OG,287.41313847384066,epic
225,17f3843b1d5cacecc6ce036034f74e1d21258697785a8475b79b9a0fd456859ai0,ORDIMUTANT OG#106,106.0,OG,287.3711926771577,epic
226,ab479cd10d10e5dbe8fa49ef74d9963c7fd95d2d7db9ac62a0dd938947a8e23di6,OrdiMutants #2210,2210.0,Gen 1,287.2027849341212,epic
227,c7bce72a8031e965ca9e33501ce46d49902074923c385a71a09709a63559c13fi0,ORDIMUTANT OG#121,121.0,OG,287.0758322894573,epic
228,f677d9e6d83373911ea906bd388055fdce6f66c730ea07cfe8ee7b89ae837d70i0,OrdiMutants #882,882.0,Gen 1,286.8906388754837,epic
229,3cfacbab3c993d92c1c7487f102a17451fb906f4b736bcaa3791972c85eb7d02i1,OrdiMutants #924,924.0,Gen 1,286.75058167523827,epic
230,dda462dcf1a9dce7256c40c5aa1a06c9cf43a023cb8cc32fcfa3c5f50c41b923i5,OrdiMutants #2189,2189.0,Gen 1,286.6587494385882,epic
231,88ce0ccf0047fde5d088c5c0b67e16bb1147ca454cab8949ac088567c3f2c4edi0,OrdiMutants #3228,3228.0,Gen 1,286.65374816574524,epic
232,0cca52fa62ba8c7d678bf6b094a729cc5fa3cd3b133b51dc8776da2cd7330b2ci0,ORDIMUTANT OG#87,87.0,OG,286.4681498338179,epic
233,7788071643e2f0004e9eba97751a2a55755a2fe0539332b1f8dac44e5b0c7356i0,OrdiMutants #295,295.0,Gen 1,286.36908021076084,epic
234,fa75ed10d3d447e1e0e8c7cf3f192a264b6ca86deb327cd74baa226cd310753di0,ORDIMUTANT OG#112,112.0,OG,285.4742657860057,epic
235,1fa7b9c229f66c829ed2fb57cd9fad9f13295f3269bb9d95298d88a8b5e81066i0,ORDIMUTANT OG#18,18.0,OG,285.225628438807,epic
236,aeb81f4a27b35da80b999890cfa9471ed72a9410277b07a7ed50d840929afb89i0,ORDIMUTANT OG#47,47.0,OG,284.89213616843165,epic
237,28e2d5c4d1556d41745bc3f4dae807836fbf741779ea1e1cbf7f7b22a12467e6i0,OrdiMutants #1065,1065.0,Gen 1,284.7664911652046,epic
238,84bf659ccaa8b6ec32e505bfca0e7a2cd70871b1a501626ab28ca1436353b74bi1,OrdiMutants #4201,4201.0,Gen 1,284.4586703039948,epic
239,7dd26ed24e0eb0ca7cec00d61473dfaf59318d23c84a6b7ad4a6136a9b879244i7,OrdiMutants #2139,2139.0,Gen 1,284.3189485292648,epic
240,46143f4d25ced73cca509be021585fa2a803efe5d8cd3bfd137d73b1e74330a8i1,OrdiMutants #751,751.0,Gen 1,283.5349897817867,epic
241,2aa46f7675aa9d6d080b6b39918dcbd37b68cbf699adf07ec7905c9a961973fai0,ORDIMUTANT OG#142,142.0,OG,282.9366093637224,epic
242,cbd018a34e4b6c82f77f3a4bae7d994b2d4688e2ac69941d733f11b3d285743di0,ORDIMUTANT OG#40,40.0,OG,282.7382237534099,epic
243,0c93b23883fa56ed55876aadd95c7e5be11a637fced270774681834be4d16c70i0,ORDIMUTANT OG#144,144.0,OG,282.5570929470711,epic
244,36991cf04343a206c900cfc73f4f3a96ca54851cbab7374833f5a03b94be14cci0,ORDIMUTANT OG#143,143.0,OG,282.342046890896,epic
245,f59127c4c2f559b9415b16792abae8813b1ce8b2293380ff5d86d32451170fbdi0,ORDIMUTANT OG#25,25.0,OG,282.3360442916864,epic
246,c9a94fb7ef880c7f1b8965fdfe11b2f833d9520de27b0d143103766be8cd0cc2i5,OrdiMutants #501,501.0,Gen 1,281.77669706324747,epic
247,cb4c31ae7270d48aabc456db4198ee98658beb5901e3ebcba62f7e2725fe14b3i7,OrdiMutants #669,669.0,Gen 1,281.313121580277,epic
248,edf3e2a1a301c148b80598603c29425e59b5c360c61d7fda185ccca9c90ba613i0,ORDIMUTANT OG#133,133.0,OG,281.0367889396952,epic
249,3e98452ab209e34acc4c00af96e86b94eacaf20ca3c743891536ece65622fbf0i0,OrdiMutants #313,313.0,Gen 1,280.99326785136225,epic
250,2aeee06f1e2c8f4846bb0cab5145bf81b79cbda4be1771441620331d11382761i6,OrdiMutants #762,762.0,Gen 1,280.83409126366683,epic
251,3bcb15e8fb04689eed6cf78b29bb5c80d0fd7ea85442becf6d760cc3c2fded77i0,OrdiMutants #530,530.0,Gen 1,280.79510620015594,epic
252,0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i3,OrdiMutants #1286,1286.0,Gen 1,280.74641162356704,epic
253,755039a3ca34ee25e59a3990fee00a64c50370de30056ccd658565512967c8f5i1,OrdiMutants #740,740.0,Gen 1,280.1129324000851,epic
254,04860c550a39cb92fab2150419bcc672c0743c023a81661d5f7946d226d363f5i2,OrdiMutants #3552,3552.0,Gen 1,280.0990125183249,epic
255,ceb4df3fc10e20a99b9a2551fa2e53f5ecf46bd89b80f3d09c6ee3d19463d14ci2,OrdiMutants #129,129.0,Gen 1,279.94476340989326,epic
256,de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi2,OrdiMutants #1794,1794.0,Gen 1,279.9376487960084,epic
257,1d2020c69a6ccba0454c1bea5166b7e9c20cd86175959673ab8a168360aa9112i1,OrdiMutants #2731,2731.0,Gen 1,279.89012702169646,epic
258,ec0dc9c297f7272811e7f5cd7bee2e818465e1fc863ec5b932c8f58bc2679c11i2,OrdiMutants #917,917.0,Gen 1,279.40448107657016,epic
259,71c394e76ee297e93dca0a9314e32bc2d069190634e4ef74379823a68b033c83i0,OrdiMutants #430,430.0,Gen 1,279.2731219526339,epic
260,78e7a9d4d1faf9a01a127093d7cd4a7dc4ecb9fb9eb1079bfba97d06d753a878i0,ORDIMUTANT OG#71,71.0,OG,279.14012543350265,epic
261,54b7bce560127fd78f41c1384dc3ddae6ec5453a408e8fa7011f1dfa81f4fc28i0,ORDIMUTANT OG#74,74.0,OG,278.8807853003314,epic
262,c78b62742c523ced906be2923d47f737b3f88eb2b0032ddc884bd0c275c7ae9di6,OrdiMutants #1609,1609.0,Gen 1,278.79088956831106,epic
263,e46eb0cc64431dd7ca5d1d9fb87e527b213c7ccda50b6ccd03073e16eac6ba27i3,OrdiMutants #282,282.0,Gen 1,278.62771945439107,epic
264,4960bc567fef30e1376579078ec2d85da28daf74f75b680485b354319e943b65i0,OrdiMutants #2582,2582.0,Gen 1,278.52301614010764,epic
265,80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi0,OrdiMutants #301,301.0,Gen 1,278.4595966917934,epic
266,57127b4d63b8ac2e2d65e56a9498cfd3cfa7d371b2e8cd75fff5dc22f42a3348i0,OrdiMutants #1033,1033.0,Gen 1,278.1669619193616,epic
267,d59c7eaaec824ba73a85cb931d8a10c6b39986e5dc6055eb90e770c5daf277a3i0,ORDIMUTANT OG#5,5.0,OG,277.5319705168542,epic
268,f8d0e77e23e29698d9e2e90b4b7746f155cd3bcafba6dcdde5ce9db9c6c25565i0,OrdiMutants #2726,2726.0,Gen 1,277.2304559551492,epic
269,d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i4,OrdiMutants #339,339.0,Gen 1,276.784401865373,epic
270,902870933499378b8363c9951a09ef184c7cb9783663c26432f3e7e33e913583i0,ORDIMUTANT OG#28,28.0,OG,276.7221704261883,epic
271,fd2d30e0f0b6a69b4d14db1e543996203d1a672cf8c2d782d28518f2e28095e2i7,OrdiMutants #574,574.0,Gen 1,276.5509407070952,epic
272,52b5a1488fbe62f0138407a574bcc29a19dff15d0a7fb7b251cd9dfc5d257a20i4,OrdiMutants #1535,1535.0,Gen 1,276.3699526280172,epic
273,14b023dcf8947131116886ec50a6718d13a49a1303724b0b559d24447e1e2c2ai0,ORDIMUTANT OG#65,65.0,OG,276.25151412193014,epic
274,65698ad7b3cb7c4f5737438dbb8db7d205a5564a6f9b9f3023f7244f995a409ci1,OrdiMutants #645,645.0,Gen 1,276.1176812795497,epic
275,dcc47f76c839fccbcc9125465c3c1b18c2572fc78e1c9c2e0efb85c667b2a4e4i0,ORDIMUTANT OG#58,58.0,OG,275.5310352495426,epic
276,e7c0c352814a0372253a781b7361f46d0b1a60f36a3acd5670e735c71b850daai2,OrdiMutants #1960,1960.0,Gen 1,275.439288470443,epic
277,695377975be6fd8ede0afcae48cf905e0c8de038d3472ac1343d3ce200b9fe04i2,OrdiMutants #4261,4261.0,Gen 1,275.29099734398034,epic
278,2cc9bf2879a6bec25dfe975160d0fed05fbc240611d80eda6cbdd37e8e68411di1,OrdiMutants #465,465.0,Gen 1,275.22993405604143,epic
279,53c823bf08f195622229f55573d672a66b9514a3f40bb44f36baff1b55d8236di1,OrdiMutants #1267,1267.0,Gen 1,275.20557528164784,epic
280,51e6f36cc0a7b5bdff3b81fdc8d1213e745eb6469af516752010ce3a6569121ei1,OrdiMutants #706,706.0,Gen 1,275.147920669745,epic
281,4846fd4e131ce4963f56a19fc5bd354e82f79b4a942ef831e1c9d9981eb0dec8i0,ORDIMUTANT OG#59,59.0,OG,275.1323763596215,epic
282,3f878c664d9ee0f8022927145ad713ab69880697bd786415a5740fef00ee474ai2,OrdiMutants #303,303.0,Gen 1,274.9932143206582,epic
283,4312b07c6a10108adeb57991dc3c13b8192255a800b620127f02c27bf5d3803ai0,ORDIMUTANT OG#155,155.0,OG,274.86880642581565,epic
284,956b9e5cc8bc8c8e0d84a5c1bf0cc6e24780d4a177ec8ef8a333729c9e37590ci0,ORDIMUTANT OG#101,101.0,OG,274.5176453548264,epic
285,d80ee30f2fc1e7f61cc12169bb7c797134dfadc220a0f909d1cd4d81eb081b61i1,OrdiMutants #135,135.0,Gen 1,274.412232133925,epic
286,57e08baf57dce1e46367dc49910a42eeb1e3c4902842d477817880da7a72b03di0,OrdiMutants #402,402.0,Gen 1,274.3320583856081,epic
287,b034ea491f0c69b5e8170150bfac46bd371091efbd08035b32a20a5035a592b2i4,OrdiMutants #263,263.0,Gen 1,274.19472601966794,epic
288,b76d8f971228c4e691a5b4928bdf377e756bb76f7aeb26ff70a5b4defa39924fi6,OrdiMutants #599,599.0,Gen 1,273.66843369173466,epic
289,ef2ba714395cb222c33e049a32077c6e66ab84da4458ca739dc9a69c1408f6c8i0,OrdiMutants #2277,2277.0,Gen 1,273.57081778192486,epic
290,9a9c4540042eeb1ea1f438e020f485fed91f094979e6c40276fd22b07eedaf6bi0,OrdiMutants #2592,2592.0,Gen 1,273.4590070610279,epic
291,de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi6,OrdiMutants #2011,2011.0,Gen 1,273.2741556422657,epic
292,a70e0d776874ebcb542b79c238ecbb2d5016639395ba73699a01ece5f176c753i0,OrdiMutants #3767,3767.0,Gen 1,273.2524025538991,epic
293,aa44ef0f21e27111b8bc9e5d519622cf25e1d00b00d2c73db9257cbe18d4355ci6,OrdiMutants #884,884.0,Gen 1,272.962145640165,epic
294,eecd72b9f6df3dd91107585651072f6627dab3eabec7da18fca904295ca7f1a4i1,OrdiMutants #423,423.0,Gen 1,272.88157665240374,epic
295,c11ac0037a7a39c06bd2b2cf8ad9e396d8cb3c82bf083b881d86ae247b626e79i1,OrdiMutants #2793,2793.0,Gen 1,272.63456708916004,epic
296,b034ea491f0c69b5e8170150bfac46bd371091efbd08035b32a20a5035a592b2i5,OrdiMutants #1622,1622.0,Gen 1,272.5172532561362,epic
297,ac22d3b0829da2d125466b45c7ebf3348d85d980da2f9000006f51a09a929873i0,ORDIMUTANT OG#134,134.0,OG,272.3761016546589,epic
298,2073cc88820cd00e4229284de1cea76e7ed4df5432e679407da45eb00fd2bacdi0,ORDIMUTANT OG#53,53.0,OG,272.1471440888321,epic
299,c78b62742c523ced906be2923d47f737b3f88eb2b0032ddc884bd0c275c7ae9di1,OrdiMutants #2998,2998.0,Gen 1,271.87088510923513,epic
300,5599c6fcd3c585b07857680b69bb8571ffdcd173b4dcd69d556b1c028491f42fi0,ORDIMUTANT OG#64,64.0,OG,271.446501162525,epic
301,a62a3a45b5d3880b0d0e14ef357594fbe38782773718ea4339cccedbc487c20bi5,OrdiMutants #2348,2348.0,Gen 1,271.27451430314983,epic
302,34d955a49976f44ae568882fa6a29d859718c981604bbcbd1a9dbbf30c97a061i1,OrdiMutants #3337,3337.0,Gen 1,271.26508269120274,epic
303,56dfdfddbe7797d9689a7138cb97c6d1f67e5fab1a3b7f1e36243d9de44162aci0,OrdiMutants #450,450.0,Gen 1,271.2080141657445,epic
304,23d667b0c3dbf30c01bcb882d51b77fd98e40c1c22f45cd43a2c8f6008fd1476i0,ORDIMUTANT OG#7,7.0,OG,271.1851769794639,epic
305,033e48343bd445bbe0f0cf6c530f7a1954a444f2a2d006fa2ba0afab7e5dfaf3i0,ORDIMUTANT OG#82,82.0,OG,271.00200544055326,epic
306,d9c65a1fb4aee6bac71be3c21abc6e64cd270378e57306104212bdd82cb07839i6,OrdiMutants #446,446.0,Gen 1,270.9170609663565,epic
307,3bcdaf50220dd734f0f8685af01d129b57513b1332d9a0f1b8891057c8bc9ae8i0,ORDIMUTANT OG#11,11.0,OG,270.74762937576605,epic
308,395d8c14c9bcb55d13df3fc76a972c147bd29a8b70a92698850f793f1001439di6,OrdiMutants #1964,1964.0,Gen 1,270.32071932029487,epic
309,fac09b2b8ab8c3c20ef70758702d63e329587169fed8ef5a0af2376530f9ce72i1,OrdiMutants #3821,3821.0,Gen 1,270.0099555440625,epic
310,7e3202a8056045cad6bb9ae6ada2a866da564b064f4b1967d9e1346141997ea0i0,ORDIMUTANT OG#35,35.0,OG,269.8599395399457,epic
311,dfada22f2720584ef519b588a4609f04827ce6abd02c32acc0670bbe23b91d47i0,ORDIMUTANT OG#110,110.0,OG,269.7792037623569,epic
312,f0c27fffbac692211bea401ad54c5c5aecfa59a583e2747859a6bc6297904f24i0,ORDIMUTANT OG#80,80.0,OG,269.7392531312388,epic
313,3f2b148e3ffb6b1a6bcfa423b2aabeb0ce93df85d4853f22d47af56a627f8065i4,OrdiMutants #618,618.0,Gen 1,269.65181335200754,epic
314,bf314e19319a365994447d5f3f9ba82e148eecac48b719dff95a4e411b9c8fcdi0,ORDIMUTANT OG#86,86.0,OG,269.5046179402248,epic
315,c268fc17da519eccd635dedc211cb193dd090081276da3945638f5f4a1f671f4i1,OrdiMutants #1820,1820.0,Gen 1,269.4661117652922,epic
316,67e345de69bf61139a7f5773663e85241bea6980c2f7dd51fc07c06916a5c390i2,OrdiMutants #1212,1212.0,Gen 1,269.46004212163484,epic
317,4111771c18a88c6dc295709390e7e110563edfa8e6d3b413ca859e73e10084b1i0,ORDIMUTANT OG#104,104.0,OG,269.2477509203915,epic
318,34d955a49976f44ae568882fa6a29d859718c981604bbcbd1a9dbbf30c97a061i4,OrdiMutants #2577,2577.0,Gen 1,268.99885510682816,epic
319,144151d5ee94ee859a2615932cdc0bb8c50d1556787fc26e3f7b7d119d689cfdi4,OrdiMutants #204,204.0,Gen 1,268.70135096814977,epic
320,bd59b297a22a5774401b5827ee3f40f766cd02a334646e28f2b2b95a9e03be6ei5,OrdiMutants #2020,2020.0,Gen 1,268.25628760377043,epic
321,5da70dd2a2ac0ec037e8e527d36408c36513c64390c6d8dc46f58b1e4da01c2ci1,OrdiMutants #1395,1395.0,Gen 1,268.1195262159672,epic
322,c33f92f1d23e3acb6234201e3e10b57e31677d82e7944bf81d48ec0bcb7853fbi0,ORDIMUTANT OG#88,88.0,OG,267.63507027020484,epic
323,6781ae5decea64475df4089a83b2de312e972ba6fe06f3a3d539e0ee011a6fb1i0,ORDIMUTANT OG#81,81.0,OG,267.49583776378233,epic
324,6aa4e5d9afcf5053b27e12ba92b995d6e3122c86238b2d3b9be22ae440168ab8i5,OrdiMutants #3620,3620.0,Gen 1,267.4473821785645,epic
325,0fd72157f38000e2433de7448cf990904d4b8ea496fb7f655a447ab53237bf12i0,ORDIMUTANT OG#154,154.0,OG,267.3379632208088,epic
326,0e1e511f4beb01ecd32d59c7ea6d9419b9e1a55d1ec4846ed8a8246196cbfa61i3,OrdiMutants #1400,1400.0,Gen 1,267.2547070071301,epic
327,1f67e2dab1f4bc9e714adaba23aee3986c4261352507f8f927eaf8f2ec2386e2i3,OrdiMutants #635,635.0,Gen 1,267.19992107938594,epic
328,eb22ea47868c8022da6a36abb442b450b49062206a7907db726889c584292a18i4,OrdiMutants #780,780.0,Gen 1,266.98095576809334,epic
329,5268916d174fc30e793dbe6ca3f3260973e2219b95cdee033dbfe2f406217d49i0,ORDIMUTANT OG#128,128.0,OG,266.80557287919567,epic
330,3254041ddb4a7caafb2fc400f89e37d5296ee60c86e6d9190de160568d784d6fi2,OrdiMutants #1170,1170.0,Gen 1,266.7620129089645,epic
331,0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i5,OrdiMutants #320,320.0,Gen 1,266.47639143099497,epic
332,b814f5c0845bba745d30a3a519e9966eff2befd8f91bd13a31f982eef16f57edi1,OrdiMutants #1823,1823.0,Gen 1,266.0494119393439,epic
333,f00d15a687b016e4c5c9d45f60fa962c9afb0cbe3efbbf7c40d92f7c758403cai0,OrdiMutants #1540,1540.0,Gen 1,265.91794979908803,epic
334,799078f41a1d8461cea0b3915196b57e6d5df3062c817f6d681e8527bdfe3e7ai7,OrdiMutants #2130,2130.0,Gen 1,265.78893950245595,rare
335,86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i2,OrdiMutants #603,603.0,Gen 1,265.7594525460025,rare
336,ea8a7ec0d1dc2437cb5d2c64d497dc90ad642157008003aeacc523bcf3847893i0,OrdiMutants #286,286.0,Gen 1,265.6323329642566,rare
337,86433d3ae041116a3dc2ff27925c794ece4f941a87e5d2c42bdd879c4b6aad42i0,ORDIMUTANT OG#94,94.0,OG,265.5378569341313,rare
338,8273fa68fb89c048f4c2e046b5b8dcdd4f4d09226080ecb809a98779d03b7a1bi4,OrdiMutants #518,518.0,Gen 1,265.44503277311696,rare
339,dd346f0736e537997aa2ae08ac295ed97bb013814e2a3236921fab43b55a1444i0,ORDIMUTANT OG#129,129.0,OG,265.3191634700545,rare
340,9a9c4540042eeb1ea1f438e020f485fed91f094979e6c40276fd22b07eedaf6bi1,OrdiMutants #3802,3802.0,Gen 1,265.299694317033,rare
341,efe0ce3a23663a867a01d4782ee014d28a908b11401866f77dca427888f81b8di0,OrdiMutants #2217,2217.0,Gen 1,264.86844440223047,rare
342,b76d8f971228c4e691a5b4928bdf377e756bb76f7aeb26ff70a5b4defa39924fi5,OrdiMutants #245,245.0,Gen 1,264.8522769569246,rare
343,3bb1d18449615644ca0cd703de814ecfc2e579f1d1c342bdbe6d029d1f86a330i1,OrdiMutants #408,408.0,Gen 1,264.83013377892183,rare
344,4b4294fe94897abccbb0bd5f13d198d70c6eb6285dd817e5eef35c132249c1f5i0,ORDIMUTANT OG#89,89.0,OG,264.61880063956335,rare
